,0,1,2,3
0,2011,0,0,2
1,2011,0,8,5
2,2011,0,8,5
3,2011,0,8,5
4,2011,0,8,5
5,2011,0,8,5
6,2011,0,8,5
7,2011,0,8,5
8,2011,0,8,5
9,2011,0,8,5
10,2011,0,8,5
11,2011,0,8,5
12,2011,0,8,5
13,2011,0,8,5
14,2011,0,8,5
15,2011,0,8,5
16,2011,0,8,5
17,2011,0,8,5
18,2011,0,8,5
19,2011,0,8,5
20,2011,0,8,5
21,2011,0,8,5
22,2011,0,8,5
23,2011,0,8,5
24,2011,0,8,5
25,2011,0,8,5
26,2011,0,8,5
27,2011,0,8,5
28,2011,0,8,5
29,2011,0,8,5
30,2011,0,8,5
31,2011,0,8,5
32,2011,0,8,6
33,2011,0,8,6
34,2011,0,8,6
35,2011,0,8,6
36,2011,0,8,6
37,2011,0,8,6
38,2011,0,8,6
39,2011,0,8,6
40,2011,0,8,6
41,2011,0,8,6
42,2011,0,8,6
43,2011,0,8,6
44,2011,0,8,6
45,2011,0,8,6
46,2011,0,8,6
47,2011,0,8,6
48,2011,0,8,6
49,2011,0,8,6
50,2011,0,8,6
51,2011,0,8,6
52,2011,0,8,6
53,2011,0,8,6
54,2011,0,8,6
55,2011,0,8,6
56,2011,0,8,6
57,2011,0,8,6
58,2011,0,8,6
59,2011,0,8,6
60,2011,0,8,6
61,2011,0,8,6
62,2011,0,8,7
63,2011,0,8,7
64,2011,0,8,7
65,2011,0,8,7
66,2011,0,8,7
67,2011,0,8,7
68,2011,0,8,7
69,2011,0,8,7
70,2011,0,8,7
71,2011,0,8,7
72,2011,0,8,7
73,2011,0,8,7
74,2011,0,8,7
75,2011,0,8,7
76,2011,0,8,7
77,2011,0,8,7
78,2011,0,8,7
79,2011,0,8,7
80,2011,0,8,7
81,2011,0,8,7
82,2011,0,8,7
83,2011,0,8,7
84,2011,0,8,7
85,2011,0,8,7
86,2011,0,8,7
87,2011,0,8,7
88,2011,0,8,7
89,2011,0,8,7
90,2011,0,8,7
91,2011,0,8,7
92,2011,0,8,7
93,2011,0,8,8
94,2011,0,8,8
95,2011,0,8,8
96,2011,0,8,8
97,2011,0,8,8
98,2011,0,8,8
99,2011,0,8,8
100,2011,0,8,8
101,2011,0,8,8
102,2011,0,8,8
103,2011,0,8,8
104,2011,0,8,8
105,2011,0,8,8
106,2011,0,8,8
107,2011,0,8,8
108,2011,0,8,8
109,2011,0,8,8
110,2011,0,8,8
111,2011,0,8,8
112,2011,0,8,8
113,2011,0,8,8
114,2011,0,8,8
115,2011,0,8,8
116,2011,0,8,8
117,2011,0,8,8
118,2011,0,8,8
119,2011,0,8,8
120,2011,0,8,8
121,2011,0,8,8
122,2011,0,8,8
123,2011,0,8,8
124,2011,0,8,9
125,2011,0,8,9
126,2011,0,8,9
127,2011,0,8,9
128,2011,0,8,9
129,2011,0,8,9
130,2011,0,8,9
131,2011,0,8,9
132,2011,0,8,9
133,2011,0,8,9
134,2011,0,8,9
135,2011,0,8,9
136,2011,0,8,9
137,2011,0,8,9
138,2011,0,8,9
139,2011,0,8,9
140,2011,0,8,9
141,2011,0,8,9
142,2011,0,8,9
143,2011,0,8,9
144,2011,0,8,9
145,2011,0,8,9
146,2011,0,8,9
147,2011,0,8,9
148,2011,0,8,9
149,2011,0,8,9
150,2011,0,8,9
151,2011,0,8,9
152,2011,0,8,9
153,2011,0,8,9
154,2011,0,8,10
155,2011,0,8,10
156,2011,0,8,10
157,2011,0,8,10
158,2011,0,8,10
159,2011,0,8,10
160,2011,0,8,10
161,2011,0,8,10
162,2011,0,8,10
163,2011,0,8,10
164,2011,0,8,10
165,2011,0,8,10
166,2011,0,8,10
167,2011,0,8,10
168,2011,0,8,10
169,2011,0,8,10
170,2011,0,8,10
171,2011,0,8,10
172,2011,0,8,10
173,2011,0,8,10
174,2011,0,8,10
175,2011,0,8,10
176,2011,0,8,10
177,2011,0,8,10
178,2011,0,8,10
179,2011,0,8,10
180,2011,0,8,10
181,2011,0,8,10
182,2011,0,8,10
183,2011,0,8,10
184,2011,0,8,10
185,2011,0,8,11
186,2011,0,8,11
187,2011,0,8,11
188,2011,0,8,11
189,2011,0,8,11
190,2011,0,8,11
191,2011,0,8,11
192,2011,0,8,11
193,2011,0,8,11
194,2011,0,8,11
195,2011,0,8,11
196,2011,0,8,11
197,2011,0,8,11
198,2011,0,8,11
199,2011,0,8,11
200,2011,0,8,11
201,2011,0,8,11
202,2011,0,8,11
203,2011,0,8,11
204,2011,0,8,11
205,2011,0,8,11
206,2011,0,8,11
207,2011,0,8,11
208,2011,0,8,11
209,2011,0,8,11
210,2011,0,8,11
211,2011,0,8,11
212,2011,0,8,11
213,2011,0,8,11
214,2011,0,8,11
215,2011,0,8,1
216,2011,0,8,1
217,2011,0,8,1
218,2011,0,8,1
219,2011,0,8,1
220,2011,0,8,1
221,2011,0,8,1
222,2011,0,8,1
223,2011,0,8,1
224,2011,0,8,1
225,2011,0,8,1
226,2011,0,8,1
227,2011,0,8,1
228,2011,0,8,1
229,2011,0,8,1
230,2011,0,8,1
231,2011,0,8,1
232,2011,0,8,1
233,2011,0,8,1
234,2011,0,8,1
235,2011,0,8,1
236,2011,0,8,1
237,2011,0,8,1
238,2011,0,8,1
239,2011,0,8,1
240,2011,0,8,1
241,2011,0,8,1
242,2011,0,8,1
243,2011,0,8,1
244,2011,0,8,1
245,2011,0,8,1
246,2011,0,8,2
247,2011,0,8,2
248,2011,0,8,2
249,2011,0,8,2
250,2011,0,8,2
251,2011,0,8,2
252,2011,0,8,2
253,2011,0,8,2
254,2011,0,8,2
255,2011,0,8,2
256,2011,0,8,2
257,2011,0,8,2
258,2011,0,8,2
259,2011,0,8,2
260,2011,0,8,2
261,2011,0,8,2
262,2011,0,8,2
263,2011,0,8,2
264,2011,0,8,2
265,2011,0,8,2
266,2011,0,8,2
267,2011,0,8,2
268,2011,0,8,2
269,2011,0,8,2
270,2011,0,8,2
271,2011,0,8,2
272,2011,0,8,2
273,2011,0,8,2
274,2011,0,8,3
275,2011,0,8,3
276,2011,0,8,3
277,2011,0,8,3
278,2011,0,8,3
279,2011,0,8,3
280,2011,0,8,3
281,2011,0,8,3
282,2011,0,8,3
283,2011,0,8,3
284,2011,0,8,3
285,2011,0,8,3
286,2011,0,8,3
287,2011,0,8,3
288,2011,0,8,3
289,2011,0,8,3
290,2011,0,8,3
291,2011,0,8,3
292,2011,0,8,3
293,2011,0,8,3
294,2011,0,8,3
295,2011,0,8,3
296,2011,0,8,3
297,2011,0,8,3
298,2011,0,8,3
299,2011,0,8,3
300,2011,0,8,3
301,2011,0,8,3
302,2011,0,8,3
303,2011,0,8,3
304,2011,0,8,3
305,2011,0,8,4
306,2011,0,8,4
307,2011,0,8,4
308,2011,0,8,4
309,2011,0,8,4
310,2011,0,8,4
311,2011,0,8,4
312,2011,0,8,4
313,2011,0,8,4
314,2011,0,8,4
315,2011,0,8,4
316,2011,0,8,4
317,2011,0,8,4
318,2011,0,8,4
319,2011,0,8,4
320,2011,0,8,4
321,2011,0,8,4
322,2011,0,8,4
323,2011,0,8,4
324,2011,0,8,4
325,2011,0,8,4
326,2011,0,8,4
327,2011,0,8,4
328,2011,0,8,4
329,2011,0,8,4
330,2011,0,8,4
331,2011,0,8,4
332,2011,0,8,4
333,2011,0,8,4
334,2011,0,8,4
335,2011,0,8,12
336,2011,1,3,1
337,2011,1,3,1
338,2011,1,3,1
339,2011,1,3,1
340,2011,1,3,1
341,2011,1,3,1
342,2011,1,3,1
343,2011,1,3,1
344,2011,1,3,1
345,2011,1,3,1
346,2011,1,3,1
347,2011,1,3,1
348,2011,1,3,1
349,2011,1,3,1
350,2011,1,3,1
351,2011,1,3,1
352,2011,1,3,1
353,2011,1,3,1
354,2011,1,3,1
355,2011,1,3,1
356,2011,1,3,1
357,2011,1,3,1
358,2011,1,3,1
359,2011,1,3,1
360,2011,1,3,1
361,2011,1,3,1
362,2011,1,3,1
363,2011,1,3,1
364,2011,1,3,1
365,2011,1,3,1
366,2011,1,3,1
367,2011,1,3,2
368,2011,1,3,2
369,2011,1,3,2
370,2011,1,3,2
371,2011,1,3,2
372,2011,1,3,2
